assignment_id,agreement,image,most_common_class,most_common_verdict,verdicts,classes,final_verdict,comment
00022bd050--63775c1db04cf443264648f3,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.40b41e81-9ec3-4c67-af69-17c769a725ec.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c1df63f45448524f200,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a6d60a2f-f4cf-4b4b-9ed1-ee410bbbdd47.jpg,plate,yes,Counter({'yes': 3}),"Counter({'plate': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c1e8ab0c64deb6c77f7,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.6d2efd38-3956-48b5-a4e2-7134fcf960ab.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c1eb58f5e17ab5e9ead,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.1a9925ab-794a-42c9-87c3-398afca2c06a.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c2138b93276f2ecc9a3,0.3333333333333333,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a831c124-6990-4927-baaf-c8e33ace1510.jpg,glass,yes,"Counter({'yes': 2, 'other': 1})","Counter({'glass': 1, 'cup': 1, 'other': 1})",REJECT,doesn't satisfy the requrements
00022bd050--63775c2147f33832e64ac3ae,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.9e70850e-0810-40d0-b881-7647334b9afd.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c267adbfb533ed4e060,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.28a0e3a0-e29c-4333-ace3-ef5199413fd6.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c292e3a4b54f61220da,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e4364edd-689e-428c-9c35-f7771518ffa3.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c2a7798532317c1d9b3,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e875cd0c-5645-4a8b-82a8-7df1295c420b.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c2b7545ab02b6871bb6,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.df9ab8b7-f646-44f7-ab5b-ba9a9f314027.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c2bebd2c7014fdc728f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b37fbd23-f3bb-4363-aa52-e39cd4451121.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c2c8408eb4b99a020f3,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e13395ab-da34-4f1b-852e-61114baec9c3.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c2d3501693ae65d7b27,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.50a7536d-6c10-4c83-812b-1f3b65c0f47e.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c2fbb79c0321f7898dd,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e9f81aac-3322-497a-98a1-d6931c9f5368.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c318408eb4b99a0211c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.6866888f-6fd9-42aa-95d5-e09feb5df879.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c31e3847d75ff82072b,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.fa35c0ac-9513-4820-98a4-a2fce9ef6b35.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c34d23d9327ecf7703e,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.6b03a28e-ec22-4953-b491-bfe45df55c65.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c35659b1069108ad5fd,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.747aa059-7930-4c00-870d-581954528091.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c359376542ef783355b,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.efb75ed0-6902-4dfc-b789-5348c5cb184c.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c3a19c2d72a00ada1d9,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.2547b4fc-ce05-4ec9-9c9a-38bcd355d38e.jpg,glass,yes,Counter({'yes': 3}),"Counter({'glass': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c3bb1ad940367f90969,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7d15e1f6-e458-49b1-bd93-2b41a11056ae.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c40db0e8f36d8e85aff,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.2a9b5bf8-f75a-43f4-b518-5a8502b80b27.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c428cae8c05c82036d7,0.3333333333333333,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f78aa4b0-7a4f-4527-89c2-20a697812875.jpg,plate,yes,"Counter({'yes': 2, 'other': 1})","Counter({'plate': 1, 'fork': 1, 'other': 1})",REJECT,doesn't satisfy the requrements
00022bd050--63775c4447f33832e64ac61c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0beca06d-1f67-451d-ac04-fbd34ac3fc65.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c45441f157a2a4c6c59,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.803b8ad4-a562-4d2f-9406-be282696e523.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c471d6dd41f3b967d10,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.8f2672df-a2e7-4a37-83b6-664b962ea721.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c4819c2d72a00ada278,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.80c3da81-c6c1-492b-89e7-9705a9fb899b.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c48838d5353369703d4,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.39c0536a-2b79-489f-b80a-3ebd67e4611f.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c4a8897471c9a8c4af9,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.42fe4424-b010-4ff1-bc06-4ba9448a78db.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c4d7c35c13555f91290,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7c6b79a6-8e4d-4131-bc79-92630827db6c.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c518ab0c64deb6c79d7,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.cad2280a-bc71-4128-b022-28e6c00ddb29.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c51b2c0c25adcda6a03,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.6d34263e-6067-4969-adee-b808b63409e3.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c542e3a4b54f612231d,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.fc1ddae6-c4b8-495a-b5b3-40c791391633.jpg,glass,yes,Counter({'yes': 3}),"Counter({'glass': 2, 'cup': 1})",ACCEPT,good job
00022bd050--63775c547798532317c1db41,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.d83f3424-1fb8-4318-8eb4-4f8240ea898e.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c55148cbf49f55f1ce1,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.5ccd1766-9b2d-43ef-8e04-13056172966b.jpg,plate,yes,Counter({'yes': 3}),"Counter({'plate': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c59ebd2c7014fdc74ad,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.43bb76ea-fba3-412d-a424-8310ed75b9c9.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'glass': 1})",ACCEPT,good job
00022bd050--63775c5a838d5353369704cb,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.5dee2543-0fae-41d5-9b95-e844ea5c1898.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c5cc9e3e243ce8df98c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.08cbc884-feb8-4387-a928-3d93dce80849.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c5cdb0e8f36d8e85c7e,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.cabffe7c-3c9e-4dbc-8adb-b8e89cb4427d.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c648408eb4b99a02365,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.d6879f08-d297-47c5-b888-75f2b8a0e14d.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c6514cd56673693a3d1,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.2be26768-ca81-480f-8a33-82bc436efe61.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c6556a5a54ced7a5c1c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.206b613c-bd16-4849-8fbe-7ffe69651ab8.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775c669376542ef783379a,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.eb77b40f-3a07-4643-9d2a-cdab2eacd761.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c688897471c9a8c4c1c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.3260241b-cf6f-47f3-977e-62581c020522.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c696b2d840c16efe7ec,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.be04cc78-f35f-49d9-ae04-9ba386607af8.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c697545ab02b6871e40,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e196a811-e350-4cdf-9e00-a53b0fdf2d9c.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c69d23d9327ecf772a0,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7b8015ea-d93c-41e5-8ea7-cde85e82b56c.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c6a838d535336970562,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.1f2fca34-34d8-4dde-9e7d-cc479f4bf19e.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c6a8feaf02283152307,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.8bbee878-f9c5-4066-85f3-f90b7cf40f0b.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c6bb04cf44326465032,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.92004ed1-ab65-48d6-8021-052f105853e6.jpg,knife,yes,Counter({'yes': 3}),"Counter({'knife': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c6c7c35c13555f913a3,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.72e9d20c-ee46-48ef-a373-f87e3eb4454e.jpg,other,yes,Counter({'yes': 3}),"Counter({'other': 2, 'plate': 1})",REJECT,doesn't satisfy the requrements
00022bd050--63775c7256a5a54ced7a5c5b,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4384368e-53d6-485b-9a26-658ef0e6cacb.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c73bdfa5861cdf6b985,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.9ea81657-de38-4bc8-af6a-391c749ba2f9.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c77665694285313beee,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4aee7464-5feb-47f3-82de-3d7247519bd8.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c79db0e8f36d8e85d9f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.9ef22870-0fe4-4426-8387-703bacb529eb.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c79e3847d75ff820aae,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e4ec3fe1-821d-4207-be58-6052e8f4b713.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c7a665694285313bf3b,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.75688295-b355-4c76-90cc-7e84c1a7e6b2.jpg,plate,yes,Counter({'yes': 3}),"Counter({'plate': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c7a8897471c9a8c4d20,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a38bb70e-b36a-41d9-8ae4-8ba71e454d9b.jpg,glass,yes,Counter({'yes': 3}),"Counter({'glass': 2, 'plate': 1})",ACCEPT,good job
00022bd050--63775c7b3903154c8bb7d1f8,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a536a455-7fbc-4cb1-8f3d-62ba3ff68a18.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c7b47042e6e2c56253c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.006d6e7a-1d68-424a-853c-4b3153a923fc.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c7bea9fec14e3812477,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0e0bac44-853b-46d5-bb4a-b3688a152055.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c7c8408eb4b99a02485,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4b61b7d3-9c11-4ebc-bcb5-0dd435f088d4.jpg,plate,yes,"Counter({'yes': 2, 'other': 1})","Counter({'plate': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c7db58f5e17ab5ea1b4,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.55c312d6-cf29-40e7-a0e0-cb37534bb7cf.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c7eaabecc6bd1752aaa,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e3ba81af-cbca-4982-b7b1-2e0e4edced8a.jpg,spoon,yes,Counter({'yes': 3}),"Counter({'spoon': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c80b1ad940367f90d11,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.d42899bb-51b1-47fc-b251-0aee3253eb31.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c8119c2d72a00ada517,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f9173c7a-c25b-4de2-8a79-df7f028dc603.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c838408eb4b99a024cf,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.6f329a20-7f64-427f-a710-52a1a9446cf5.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c83bdfa5861cdf6ba3d,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f30097b8-d160-451d-9a3c-5348c1630941.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c86b04cf44326465168,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b8c8c2fd-9489-4654-b7c0-aaf42c287127.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775c878ab0c64deb6c7c83,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.5f4141a7-5bcb-495d-bbef-af23865c3736.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c89d3c878690bd03925,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.41b7ebe1-327d-4397-ba9c-6fcf80f30d7d.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c8bdb0e8f36d8e85e24,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.3ddd9e8e-1a63-41d7-a2f3-c8d8e609c84e.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c8f38b93276f2ecce7f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.66f55e05-b4f5-4d4d-9ec9-a1e2a9b38273.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c8f7adbfb533ed4e41c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e21e99ab-e24c-48ec-8540-4df031890baa.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775c9147042e6e2c562790,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.5edd7bdd-4bdb-493c-b385-54bd9d409e84.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775c918ccdeb4a26da04fd,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.2865ec16-0575-419e-a561-beddab89fe12.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c95441f157a2a4c701e,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.1e4355ae-c807-4e67-a229-0ec9280a40aa.jpg,plate,yes,Counter({'yes': 3}),"Counter({'plate': 2, 'other': 1})",ACCEPT,good job
00022bd050--63775c957c35c13555f91506,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a737eee2-db0e-419d-84d3-c766d984075d.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c9656a5a54ced7a5dbe,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.6eb63d3c-c14c-4251-85fc-24fbc63efe51.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c969717e270005b3f96,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.fed2d02a-8d8d-4229-8e94-761bc832a36e.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775c96bb79c0321f789cee,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ccb023f5-48c8-461c-958d-f5d8dfebb7bf.jpg,glass,yes,Counter({'yes': 3}),"Counter({'glass': 2, 'cup': 1})",ACCEPT,good job
00022bd050--63775c978cae8c05c8203d84,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.9413c6d6-3b5f-4736-9ce8-ab0e06f4ab97.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c9c8d6def0568ddc208,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b7074692-366f-47c3-bc61-a915b0489ddb.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'glass': 1})",ACCEPT,good job
00022bd050--63775c9eee7d356a08710945,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b45b7ae2-426e-4518-b6e9-f1aadce2df68.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--63775c9f3501693ae65d8352,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4421054f-89f9-4fb7-9d06-c4ae23996f87.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775ca0ebd2c7014fdc77f2,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.43f37647-9959-4c76-b3a7-494eb41d1d75.jpg,other,yes,Counter({'yes': 3}),Counter({'other': 3}),REJECT,doesn't satisfy the requrements
00022bd050--63775ca1ee7d356a0871095c,0.3333333333333333,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.1be6289c-63bb-4017-885a-0817885f7c1c.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 1, 'glass': 1, 'other': 1})",REJECT,doesn't satisfy the requrements
00022bd050--63775ca37c35c13555f9157c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ffe94492-b250-4da1-b049-7c222d61d02b.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63775ca3bd8f2378d34c5eb1,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.8b3d7557-6c76-4ec1-b8ad-e2bd9c79c15d.jpg,other,yes,Counter({'yes': 3}),Counter({'other': 3}),REJECT,doesn't satisfy the requrements
00022bd050--63775ca76b2d840c16efeb5b,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f5e3d4b0-4a2d-4229-9773-0aa9d3857138.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775ca8db0e8f36d8e85f8d,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.8d3f760d-9cd6-4fae-bc35-71b97e174250.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63775caa56a5a54ced7a5e6d,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a682e46d-8d79-4dfd-b0f0-781badb02d16.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775cad801461320b622713,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.c3d5b546-9674-4099-9025-cd5a3a12f359.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775cae1455e654a921c80f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.5257a1d2-e263-4e24-9851-c2c7de60be18.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--63775cae14cd56673693a707,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e929fd9c-4c19-4f19-9af1-aed01e1d14ca.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63775cae5a4d4b776b180aa6,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.828c49f6-c6e3-4049-bfac-28e63b14f2f5.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63775cb01455e654a921c81c,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.bb24b1ed-ce2a-43b7-b696-a8b9e5216fea.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
